entity_id,gst_ontime_rate,gst_avg_delay,sales_volume_avg,itc_utilisation_ratio,upi_inflow_avg,upi_outflow_avg,upi_net_flow_ratio,upi_velocity_30d,upi_counterparty_diversity,geo_diversity,repeated_counterparty_ratio,eway_volume_avg,eway_momentum,eway_anomaly_rate,vintage_months,age_penalty,industry_risk_factor,bureau_score_cibil,data_confidence
MSME_17002,1.0,0.0,1635129.42,0.886006285605769,434842.9700000001,881618.7649999999,-1.0,46,69,5,0.5137614678899083,12.333333333333334,-0.07692307692307693,0.0,20.0,0.1353352832366127,0.5,748,high
MSME_17003,1.0,0.0,1168546.7966666666,0.8306733489535699,568447.3500000001,851771.1649999999,-0.49841698619933716,30,76,5,0.48214285714285715,11.0,-0.42857142857142855,0.0,53.0,0.004991593906910213,0.5,634,high
MSME_17004,1.0,0.0,1391723.98,0.8409121600913066,951886.1933333334,820983.743333333,0.13751901321480836,40,65,5,0.4716981132075472,19.666666666666668,0.05263157894736842,0.0,32.0,0.04076220397836621,0.5,698,high
MSME_17005,1.0,0.0,456551.6,0.7690683324933948,742246.1549999998,562271.9999999999,0.24247233048987632,35,63,5,0.5096153846153846,13.75,-0.22580645161290322,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_17006,1.0,0.0,1431025.2933333332,0.7270214505161159,651032.5750000001,812142.0174999998,-0.24746755951497473,28,74,5,0.4778761061946903,11.75,-0.4838709677419355,0.0,5.0,0.6065306597126334,0.5,-1,low
MSME_17007,1.0,0.0,660094.7266666667,0.8270730650868707,531049.005,797990.7875,-0.5026688309113769,38,64,5,0.4954128440366973,11.0,-0.3076923076923077,0.0,30.0,0.049787068367863944,0.5,-1,high
MSME_17008,1.0,0.0,763007.3879999999,0.7738018695462193,545935.5075,663678.0225,-0.21567110653633392,35,66,5,0.47058823529411764,14.666666666666666,-0.4,0.0,2.0,0.8187307530779818,0.5,600,low
MSME_17009,1.0,0.0,1378559.3766666667,0.6791363358002298,746891.7499999998,776644.9174999999,-0.03983598359467769,39,67,5,0.5309734513274337,17.333333333333332,-0.5,0.0,39.0,0.02024191144580438,0.5,590,high
MSME_17010,1.0,0.0,878521.672,0.7786078033179182,597547.0625,769218.6925,-0.28729390666195437,42,79,5,0.5,12.25,-0.41935483870967744,0.0,29.0,0.05502322005640721,0.5,693,high
MSME_17011,1.0,0.0,960830.28,0.8047251328999149,699567.69,669785.47,0.042572320628472674,31,69,5,0.5267857142857143,12.75,-0.3548387096774194,0.0,56.0,0.003697863716482929,0.5,678,high
MSME_17012,1.0,0.0,1041150.9750000001,0.6381599306968617,791979.45,567369.0375,0.2836063644075613,42,68,5,0.4953271028037383,15.0,-0.3783783783783784,0.0,54.0,0.004516580942612666,0.5,-1,high
MSME_17013,1.0,0.0,1367699.27,0.7451407344243711,568323.3200000001,850580.6525000001,-0.4966492180894495,42,70,5,0.5229357798165137,10.0,-0.5185185185185185,0.0,1.0,0.9048374180359595,0.5,-1,low
MSME_17014,1.0,0.0,1591283.385,0.7756920836081962,749308.4475,719039.3075000001,0.04039610136652022,29,69,5,0.504424778761062,17.666666666666668,-0.027777777777777776,0.0,20.0,0.1353352832366127,0.5,657,high
MSME_17015,1.0,0.0,1253623.2175,0.7410074651840146,625196.5775000001,793557.0975,-0.26929213316110945,30,69,5,0.5221238938053098,12.75,-0.2413793103448276,0.0,5.0,0.6065306597126334,0.5,677,low
MSME_17016,1.0,0.0,1174736.4725,0.8361912566350783,643981.185,728001.5149999999,-0.13047016272688128,31,60,5,0.5196078431372549,16.333333333333332,0.03125,0.0,11.0,0.33287108369807955,0.5,-1,medium
MSME_17017,1.0,0.0,1997891.87,0.9067734447662457,559791.63,938026.1575,-0.675670208752496,34,69,5,0.5185185185185185,10.5,-0.09090909090909091,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_17018,1.0,0.0,939609.4033333333,0.7581780077943393,583827.9475,717194.3374999999,-0.2284344053262368,26,70,5,0.43137254901960786,11.5,-0.5161290322580645,0.0,8.0,0.44932896411722156,0.5,-1,medium
MSME_17019,1.0,0.0,792046.7,0.7615804750655315,611773.3825,553087.325,0.09592777191479068,27,58,5,0.45918367346938777,12.25,-0.36666666666666664,0.0,21.0,0.1224564282529819,0.5,-1,high
MSME_17020,1.0,0.0,1146364.0575,0.8258382358708516,634219.6124999999,798253.8674999999,-0.2586395181842473,34,76,5,0.5087719298245614,12.5,-0.3870967741935484,0.0,8.0,0.44932896411722156,0.5,783,medium
MSME_17021,1.0,0.0,1280732.4075,0.7814645507699923,490212.73000000004,804222.2500000001,-0.6405576615686828,38,69,5,0.49056603773584906,13.0,-0.4166666666666667,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_17022,1.0,0.0,1175616.3975,0.8334718546166415,589859.0775,725420.6349999999,-0.2298202446498755,32,63,5,0.5046728971962616,12.0,-0.5882352941176471,0.0,53.0,0.004991593906910213,0.5,573,high
MSME_17023,1.0,0.0,1048231.758,0.7486044796611212,476509.7125,655758.525,-0.37617032307604853,34,60,5,0.49,14.0,0.25,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_17024,1.0,0.0,1178258.53,0.806425656695884,567149.6225000002,726427.3474999999,-0.2808389861883399,43,67,5,0.5233644859813084,13.0,-0.5945945945945946,0.0,14.0,0.24659696394160643,0.5,667,high
MSME_17025,1.0,0.0,1679453.695,0.7914801213867989,613047.745,783224.1375,-0.2775907649737786,37,69,5,0.4727272727272727,16.333333333333332,-0.21052631578947367,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_17026,1.0,0.0,1408200.4800000002,0.7088693845474298,636926.1749999999,716514.8750000001,-0.12495749605517499,29,68,5,0.5181818181818182,14.0,-0.5263157894736842,0.0,16.0,0.20189651799465538,0.5,-1,high
MSME_17027,1.0,0.0,931049.71,0.7885724776609734,679855.935,827959.0025,-0.21784478133591623,38,69,5,0.5132743362831859,12.0,-0.3448275862068966,0.0,9.0,0.4065696597405991,0.5,742,medium
MSME_17028,1.0,0.0,1314598.09,0.7076766068870246,680198.0149999999,595852.4299999998,0.12400151594091331,36,61,5,0.49523809523809526,17.333333333333332,-0.2619047619047619,0.0,8.0,0.44932896411722156,0.5,693,medium
MSME_17029,1.0,0.0,997831.175,0.8099041599322963,523525.76000000007,828164.7925,-0.5818988400876394,36,71,5,0.46296296296296297,10.25,-0.36,0.0,44.0,0.012277339903068436,0.5,699,high
MSME_17030,1.0,0.0,580601.33,0.8131505665983748,474023.91500000004,880033.1875000001,-0.8565164322985689,31,66,5,0.5,13.0,-0.35294117647058826,0.0,17.0,0.1826835240527346,0.5,714,high
MSME_17031,1.0,0.0,1234429.128,0.7632383302865923,560229.5049999999,698968.49,-0.24764669436680264,29,70,5,0.46153846153846156,11.5,-0.35714285714285715,0.0,49.0,0.007446583070924338,0.5,791,high
MSME_17032,1.0,0.0,619397.4425,0.8053599749111718,715321.0800000001,707315.6174999999,0.011191425394593627,45,70,5,0.5221238938053098,17.666666666666668,1.4444444444444444,0.0,56.0,0.003697863716482929,0.5,-1,high
MSME_17033,1.0,0.0,1092578.0150000001,0.8122142934791354,527486.535,909572.345,-0.7243517789510967,34,68,5,0.5478260869565217,16.0,0.21428571428571427,0.0,42.0,0.014995576820477703,0.5,628,high
MSME_17034,1.0,0.0,1018609.71,0.7784374216887459,785840.8725000002,800649.29,-0.01884404084619544,38,78,5,0.5344827586206896,14.25,-0.1,0.0,47.0,0.009095277101695816,0.5,622,high
MSME_17035,1.0,0.0,1411870.52,0.8309049965396028,547213.5525,719912.6525,-0.31559726401330307,32,62,5,0.4854368932038835,11.5,-0.2962962962962963,0.0,25.0,0.0820849986238988,0.5,799,high
MSME_17036,1.0,0.0,990636.0120000001,0.7741041681273305,510075.2649999999,875276.9274999999,-0.7159760285572758,43,70,5,0.5045045045045045,10.5,-0.09090909090909091,0.0,37.0,0.024723526470339388,0.5,711,high
MSME_17037,1.0,0.0,1148744.118,0.8130960533776727,701137.28,706441.95,-0.007565807939922871,35,68,5,0.4672897196261682,12.75,-0.5833333333333334,0.0,30.0,0.049787068367863944,0.5,554,high
MSME_17038,1.0,0.0,1351056.4525,0.7596806072123841,551360.5525,825224.4550000001,-0.49670565160716695,36,72,5,0.5045871559633027,14.333333333333334,-0.425,0.0,39.0,0.02024191144580438,0.5,735,high
MSME_17039,1.0,0.0,1275828.6266666667,0.7906606516776679,616948.4624999999,795615.485,-0.2895979702680596,29,79,5,0.4824561403508772,11.5,0.0,0.0,37.0,0.024723526470339388,0.5,-1,high
MSME_17040,1.0,0.0,1163953.6866666665,0.7602652380608863,595353.79,728308.8050000002,-0.2233210189188518,27,67,5,0.5357142857142857,11.5,-0.2962962962962963,0.0,56.0,0.003697863716482929,0.5,692,high
MSME_17041,1.0,0.0,1083145.016,0.7241817547489371,630831.6274999998,645945.99,-0.02395942410163981,33,68,5,0.4807692307692308,11.75,-0.43333333333333335,0.0,32.0,0.04076220397836621,0.5,569,high
MSME_17042,1.0,0.0,378256.23,0.838629660635818,648644.9575,703339.235,-0.08432082430857403,26,66,5,0.47572815533980584,13.0,-0.375,0.0,48.0,0.008229747049020023,0.5,566,high
MSME_17043,1.0,0.0,625605.7133333334,0.6160332971138057,679719.405,736473.2675,-0.08349601627159656,39,64,5,0.5047619047619047,16.666666666666668,0.0625,0.0,31.0,0.0450492023935578,0.5,-1,high
MSME_17044,1.0,0.0,673623.14,0.7716635217288783,663575.83,531577.8475,0.19891921395027293,36,63,5,0.5283018867924528,13.0,-0.6666666666666666,0.0,52.0,0.0055165644207607716,0.5,-1,high
MSME_17045,1.0,0.0,899995.9779999999,0.6232117397960296,707262.0525,731840.4325,-0.03475144737812723,37,68,5,0.45794392523364486,12.0,-0.5882352941176471,0.0,51.0,0.006096746565515633,0.5,781,high
MSME_17046,1.0,0.0,1156689.3280000002,0.7796586143833351,524606.2525000001,1045233.2549999999,-0.9924147873170837,40,75,5,0.5537190082644629,14.0,0.6,0.0,44.0,0.012277339903068436,0.5,554,high
MSME_17047,1.0,0.0,997016.2675,0.7416428145012542,515406.13,836006.2825000001,-0.6220340307167089,38,68,5,0.5045871559633027,10.0,-0.4,0.0,12.0,0.301194211912202,0.5,713,medium
MSME_17048,1.0,0.0,1187548.4549999998,0.851051162287558,831717.8625,667311.0449999998,0.19767137981841795,37,68,5,0.5135135135135135,14.5,-0.55,0.0,31.0,0.0450492023935578,0.5,758,high
MSME_17049,1.0,0.0,1332273.085,0.8153180906727749,551771.5475,762135.485,-0.3812518758046327,29,66,5,0.5363636363636364,12.25,-0.5151515151515151,0.0,57.0,0.003345965457471272,0.5,773,high
MSME_17050,1.0,0.0,977333.0299999999,0.7546566461477592,563080.2400000001,917405.6975,-0.6292628160775093,46,75,5,0.5089285714285714,14.0,-0.1,0.0,12.0,0.301194211912202,0.5,577,medium
MSME_17051,1.0,0.0,983922.16,0.8636821664254896,618369.835,740234.6975,-0.19707439723349385,31,65,5,0.5181818181818182,12.75,-0.6923076923076923,0.0,17.0,0.1826835240527346,0.5,617,high
MSME_17052,1.0,0.0,999650.0333333333,0.7746531114770938,783691.9375000001,709208.7675,0.09504138863237974,33,66,5,0.543859649122807,18.0,-0.5,0.0,39.0,0.02024191144580438,0.5,660,high
MSME_17053,1.0,0.0,744456.192,0.7280623447909168,774352.22,685433.8250000001,0.1148293924953168,44,64,5,0.5321100917431193,14.25,-0.7608695652173914,0.0,44.0,0.012277339903068436,0.5,-1,high
MSME_17054,1.0,0.0,1826469.3900000001,0.8415234579599675,511942.1325,870229.755,-0.6998596125510338,34,70,5,0.5181818181818182,10.25,-0.047619047619047616,0.0,50.0,0.006737946999085467,0.5,-1,high
MSME_17055,1.0,0.0,1195692.295,0.8349710464017669,705974.3775000001,660853.18,0.06391336419288107,41,63,5,0.45544554455445546,18.0,-0.32608695652173914,0.0,4.0,0.6703200460356393,0.5,661,low
MSME_17056,1.0,0.0,902111.0433333333,0.7719392311390897,552226.2875000001,885031.0974999999,-0.602660209289656,27,65,5,0.5585585585585585,15.0,-0.17647058823529413,0.0,19.0,0.14956861922263504,0.5,-1,high
MSME_17057,1.0,0.0,1450823.36,0.7661275804133393,604560.94,837947.6649999999,-0.38604334080862057,31,65,5,0.5188679245283019,11.25,-0.5,0.0,14.0,0.24659696394160643,0.5,664,high
MSME_17058,1.0,0.0,1254741.6933333334,0.8061026377297758,558603.7575000001,797229.9500000001,-0.4271832928012483,37,78,5,0.4690265486725664,11.5,-0.16,0.0,1.0,0.9048374180359595,0.5,552,low
MSME_17059,1.0,0.0,1644142.15,0.8587961482183776,570743.7825,743144.635,-0.3020634788956287,47,78,5,0.5391304347826087,12.5,-0.3870967741935484,0.0,31.0,0.0450492023935578,0.5,712,high
MSME_17060,1.0,0.0,502938.69399999996,0.7859231303391917,528181.6775,855756.745,-0.6201939246557828,44,69,5,0.509090909090909,15.0,1.0,0.0,32.0,0.04076220397836621,0.5,-1,high
MSME_17061,1.0,0.0,1407977.9475,0.7427419202313448,717856.46,694811.4525000001,0.032102528547280657,33,68,5,0.5233644859813084,15.666666666666666,0.17857142857142858,0.0,30.0,0.049787068367863944,0.5,782,high
MSME_17062,1.0,0.0,1019871.7899999999,0.7347287219280491,550681.0974999999,764645.2975000001,-0.3885446603694259,37,63,5,0.5,11.25,-0.4482758620689655,0.0,54.0,0.004516580942612666,0.5,-1,high
MSME_17063,1.0,0.0,212019.65,0.7099394175710706,546625.8624999999,834468.78,-0.5265812272100465,29,66,5,0.5225225225225225,13.333333333333334,-0.3235294117647059,0.0,11.0,0.33287108369807955,0.5,774,medium
MSME_17064,1.0,0.0,1023885.0875000001,0.7385630243600396,630032.375,717663.75,-0.139090272940339,40,66,5,0.5142857142857142,16.0,0.1,0.0,46.0,0.010051835744633576,0.5,734,high
MSME_17065,1.0,0.0,903780.3033333333,0.7187536261652561,615530.24,783824.19,-0.2734129683051802,34,71,5,0.5446428571428571,13.0,-0.07407407407407407,0.0,7.0,0.49658530379140947,0.5,-1,medium
MSME_17066,1.0,0.0,1367082.395,0.8782613104145391,761946.6266666666,1060331.64,-0.39160881207479853,33,68,5,0.4716981132075472,11.5,-0.16,0.0,43.0,0.013568559012200934,0.5,-1,high
MSME_17067,1.0,0.0,1653313.4825,0.7831792814778572,492150.4075,837406.8175,-0.7015262097492017,38,67,5,0.5272727272727272,14.666666666666666,-0.20588235294117646,0.0,30.0,0.049787068367863944,0.5,660,high
MSME_17068,1.0,0.0,680833.3060000001,0.7285923726534398,661322.1149999999,651781.7225000001,0.014426241439090128,30,66,5,0.47619047619047616,13.0,-0.26666666666666666,0.0,27.0,0.06720551273974976,0.5,-1,high
MSME_17069,1.0,0.0,1757880.92,0.80484167614291,527076.0825,900036.1399999998,-0.7076019380940127,43,70,5,0.5272727272727272,14.0,0.11538461538461539,0.0,46.0,0.010051835744633576,0.5,643,high
MSME_17070,1.0,0.0,884530.3525,0.7219396257899872,688760.0725,734142.945,-0.06589068430647152,38,64,5,0.5185185185185185,12.25,-0.41935483870967744,0.0,15.0,0.22313016014842982,0.5,-1,high
MSME_17071,1.0,0.0,1495919.5775000001,0.7233441743291517,687078.3149999998,807130.6324999998,-0.1747287243376325,38,63,5,0.5181818181818182,13.75,-0.38235294117647056,0.0,52.0,0.0055165644207607716,0.5,653,high
MSME_17072,1.0,0.0,961199.2400000001,0.6753778263421957,565749.5349999998,799492.4299999999,-0.4131561416130907,40,69,5,0.5045871559633027,15.666666666666666,-0.325,0.0,32.0,0.04076220397836621,0.5,-1,high
MSME_17073,1.0,0.0,308404.42,0.7676138523937147,746737.1033333334,1102488.0766666664,-0.4764072546352777,38,72,5,0.5299145299145299,11.75,-0.3793103448275862,0.0,12.0,0.301194211912202,0.5,673,medium
MSME_17074,1.0,0.0,1025114.3759999999,0.804393711209627,707218.41,616123.9,0.12880675716572482,34,67,5,0.5229357798165137,14.25,-0.2727272727272727,0.0,36.0,0.02732372244729256,0.5,751,high
MSME_17075,1.0,0.0,1895416.32,0.8385805649036522,718784.3749999999,788809.3275,-0.09742136158705474,36,68,5,0.5089285714285714,12.25,-0.41935483870967744,0.0,24.0,0.09071795328941247,0.5,-1,high
MSME_17076,1.0,0.0,1318369.862,0.7632579661412651,625157.42,771511.1225,-0.23410695901201972,30,70,5,0.5178571428571429,16.333333333333332,0.13333333333333333,0.0,48.0,0.008229747049020023,0.5,612,high
MSME_17077,1.0,0.0,1533788.01,0.8404169278386356,515330.7825,708248.33,-0.37435673173666856,26,69,5,0.4766355140186916,14.666666666666666,0.3333333333333333,0.0,41.0,0.016572675401761237,0.5,766,high
MSME_17078,1.0,0.0,1258768.4533333334,0.8267643499242397,557145.4624999999,794373.9924999999,-0.42579280630863986,41,71,5,0.5178571428571429,16.333333333333332,-0.3333333333333333,0.0,6.0,0.5488116360940264,0.5,670,medium
MSME_17079,1.0,0.0,859905.3600000001,0.8251552274799152,603963.185,728784.2925,-0.20667005969908567,37,75,5,0.5087719298245614,16.0,0.21428571428571427,0.0,36.0,0.02732372244729256,0.5,578,high
MSME_17080,1.0,0.0,914616.775,0.764609592013927,718517.655,682748.0850000001,0.04978245106586831,33,68,5,0.4811320754716981,13.0,-0.375,0.0,7.0,0.49658530379140947,0.5,609,medium
MSME_17081,1.0,0.0,1135024.74,0.7449973471027078,596180.9125,861554.3325000001,-0.445122301697306,44,72,5,0.504424778761062,16.666666666666668,-0.25,0.0,3.0,0.7408182206817179,0.5,-1,low
MSME_17082,1.0,0.0,752773.6,0.8402189394421041,711426.7425,744789.8375,-0.04689603722620811,36,74,5,0.5338983050847458,13.25,-0.6052631578947368,0.0,1.0,0.9048374180359595,0.5,-1,low
MSME_17083,1.0,0.0,737514.828,0.6831324631662752,507249.8975,845789.5725,-0.6674021555617958,31,67,5,0.5446428571428571,11.25,-0.6363636363636364,0.0,54.0,0.004516580942612666,0.5,640,high
MSME_17084,1.0,0.0,1302763.5433333332,0.7888347116463308,555836.8750000001,986648.785,-0.7750689624541369,36,85,5,0.5241935483870968,11.75,-0.32142857142857145,0.0,21.0,0.1224564282529819,0.5,591,high
MSME_17085,1.0,0.0,382204.0,0.8970904668350641,721354.6924999998,791377.945,-0.09707187494313028,43,67,5,0.5350877192982456,17.0,0.0,0.0,29.0,0.05502322005640721,0.5,553,high
MSME_17086,1.0,0.0,1140997.67,0.8134600866618502,583605.915,768867.0375,-0.3174421604345801,35,63,5,0.5575221238938053,13.25,-0.4857142857142857,0.0,18.0,0.16529888822158653,0.5,-1,high
MSME_17087,1.0,0.0,955987.6533333333,0.6523229138600407,543419.8125000001,792981.6299999999,-0.45924313350279206,35,69,5,0.5363636363636364,11.75,-0.5757575757575758,0.0,8.0,0.44932896411722156,0.5,689,medium
MSME_17088,1.0,0.0,776914.4625,0.7940255112346011,458139.3675,891293.1,-0.9454628072319063,35,74,5,0.509090909090909,10.25,-0.21739130434782608,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_17089,1.0,0.0,355941.115,0.74847539995028,602397.6175,666127.84,-0.10579428046957691,37,64,5,0.5,16.333333333333332,0.13333333333333333,0.0,30.0,0.049787068367863944,0.5,-1,high
MSME_17090,1.0,0.0,936362.9100000001,0.7872930094129175,604202.845,597951.0549999999,0.010347170741971659,30,60,5,0.47474747474747475,11.5,-0.35714285714285715,0.0,10.0,0.36787944117144233,0.5,-1,medium
MSME_17091,1.0,0.0,1269425.075,0.782260466534026,609029.4650000001,902540.08,-0.48193171573398313,40,68,5,0.5517241379310345,12.75,-0.5,0.0,19.0,0.14956861922263504,0.5,-1,high
MSME_17092,1.0,0.0,380633.865,0.8586403286353093,500899.03250000003,907677.0675,-0.8120958688415912,39,76,5,0.48672566371681414,15.0,-0.17647058823529413,0.0,49.0,0.007446583070924338,0.5,699,high
MSME_17093,1.0,0.0,1177127.48,0.7466894006403852,618799.8024999999,710229.1599999999,-0.14775272572909404,38,61,5,0.4857142857142857,12.25,-0.5151515151515151,0.0,25.0,0.0820849986238988,0.5,762,high
MSME_17094,1.0,0.0,1485511.593333333,0.8282769720188834,662398.4574999999,701013.1725,-0.058295297283357715,41,66,5,0.5225225225225225,13.25,-0.10714285714285714,0.0,14.0,0.24659696394160643,0.5,612,high
MSME_17095,1.0,0.0,1094079.0799999998,0.7803696975614488,700914.0066666668,1167309.0833333333,-0.6654098394818776,42,76,5,0.48672566371681414,10.0,0.0,0.0,42.0,0.014995576820477703,0.5,558,high
MSME_17096,1.0,0.0,833304.4366666666,0.7332091212183921,642092.875,692722.2449999999,-0.0788505401185146,46,71,5,0.5309734513274337,17.0,0.09375,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_17097,1.0,0.0,1145887.495,0.6996254353548325,730281.8233333334,1182276.19,-0.6189314210280653,35,70,5,0.5272727272727272,8.5,-0.3,0.0,40.0,0.01831563888873418,0.5,606,high
MSME_17098,1.0,0.0,915224.436,0.7781183500002029,698999.3850000001,769532.9699999999,-0.10090650508941394,38,72,5,0.5478260869565217,13.5,-0.36363636363636365,0.0,12.0,0.301194211912202,0.5,-1,medium
MSME_17099,1.0,0.0,977588.04,0.6909286985776848,707392.17,808930.4474999999,-0.14353887674498836,41,68,5,0.5575221238938053,13.0,-0.26666666666666666,0.0,17.0,0.1826835240527346,0.5,-1,high
MSME_17100,1.0,0.0,797265.235,0.798334203355974,618989.4625,809164.3974999998,-0.3072345274375326,28,66,5,0.5327102803738317,15.333333333333334,-0.0625,0.0,47.0,0.009095277101695816,0.5,-1,high
MSME_17101,1.0,0.0,673614.136,0.7591531708631546,740176.0966666667,1013832.1666666666,-0.3697175188882641,40,69,5,0.5135135135135135,12.25,-0.18518518518518517,0.0,11.0,0.33287108369807955,0.5,-1,medium
MSME_17102,1.0,0.0,1543607.43,0.7587510891137593,538212.0975000001,672575.0625,-0.24964686900223348,40,64,5,0.5192307692307693,14.666666666666666,-0.34210526315789475,0.0,49.0,0.007446583070924338,0.5,-1,high
MSME_17103,1.0,0.0,531914.06,0.8728399095671281,616167.9725,789693.0625,-0.28161978185258557,36,73,5,0.5221238938053098,12.25,-0.04,0.0,15.0,0.22313016014842982,0.5,793,high
MSME_17104,1.0,0.0,836660.4775,0.7489397569040281,827839.7066666665,1042611.9766666667,-0.25943702418526193,43,68,5,0.4954128440366973,15.0,-0.09375,0.0,48.0,0.008229747049020023,0.5,-1,high
MSME_17105,1.0,0.0,260720.39,0.8106566340891103,700029.8025,750210.79,-0.07168407305058994,48,78,5,0.5371900826446281,20.0,-0.3888888888888889,0.0,38.0,0.02237077185616559,0.5,-1,high
MSME_17106,1.0,0.0,1790331.44,0.714589264582372,445469.97,854561.6449999999,-0.9183372674930254,40,69,5,0.5315315315315315,10.5,-0.32,0.0,50.0,0.006737946999085467,0.5,651,high
MSME_17107,1.0,0.0,1024709.182,0.7655465441657241,625225.2775000001,830757.6025,-0.3287332300796171,35,73,5,0.5132743362831859,11.5,-0.5161290322580645,0.0,30.0,0.049787068367863944,0.5,751,high
MSME_17108,1.0,0.0,650507.47,0.9171053230795074,673228.9250000002,660299.3724999999,0.019205283700488983,41,66,5,0.4666666666666667,13.25,-0.6052631578947368,0.0,17.0,0.1826835240527346,0.5,703,high
MSME_17109,1.0,0.0,1217559.1475,0.7976139145061553,532987.3525,729742.9375,-0.36915619869235067,39,66,5,0.5486725663716814,12.5,-0.27586206896551724,0.0,18.0,0.16529888822158653,0.5,740,high
MSME_17110,1.0,0.0,996037.4125,0.7391345100040504,495711.50999999995,809847.1399999999,-0.6337065483914223,39,63,5,0.5377358490566038,15.333333333333334,0.14285714285714285,0.0,58.0,0.0030275547453758127,0.5,-1,high
MSME_17111,1.0,0.0,1287018.1124999998,0.7918130178209316,775392.005,599960.1325000001,0.22624926665319425,33,72,5,0.5089285714285714,14.0,-0.1935483870967742,0.0,46.0,0.010051835744633576,0.5,797,high
MSME_17112,1.0,0.0,1161397.8533333333,0.7559575996487612,597210.7975,774718.7200000001,-0.29722825381434953,41,69,5,0.5,10.75,-0.4642857142857143,0.0,28.0,0.06081006262521795,0.5,776,high
MSME_17113,1.0,0.0,621538.255,0.8131139823835994,923231.2600000001,952483.6633333334,-0.031684805964361865,34,68,5,0.5045871559633027,14.0,-0.4444444444444444,0.0,19.0,0.14956861922263504,0.5,654,high
MSME_17114,1.0,0.0,1315324.3,0.8080094190751824,514107.6325,919102.1224999999,-0.7877620645906281,30,69,5,0.5535714285714286,15.0,-0.17647058823529413,0.0,34.0,0.033373269960326066,0.5,-1,high
MSME_17115,1.0,0.0,651676.9266666666,0.6971980082110044,634243.7575000001,642325.6575,-0.012742577131316749,39,62,5,0.5233644859813084,12.75,-0.45454545454545453,0.0,51.0,0.006096746565515633,0.5,666,high
MSME_17116,1.0,0.0,1743455.73,0.8382279734207739,713702.22,647385.8999999999,0.09291875258563728,39,74,5,0.5304347826086957,14.0,-0.5641025641025641,0.0,29.0,0.05502322005640721,0.5,650,high
MSME_17117,1.0,0.0,569332.34,0.829202818339464,549067.6625,788557.8875000001,-0.4361761607113406,32,65,5,0.5614035087719298,16.0,0.21428571428571427,0.0,56.0,0.003697863716482929,0.5,-1,high
MSME_17118,1.0,0.0,292181.41,0.8080344807162959,754445.0599999999,1160464.41,-0.5381695388130714,39,71,5,0.5132743362831859,10.75,-0.34615384615384615,0.0,9.0,0.4065696597405991,0.5,-1,medium
MSME_17119,1.0,0.0,1203318.486,0.747227433368051,495316.235,789226.73,-0.5933794901756047,42,66,5,0.5357142857142857,11.5,-0.16,0.0,54.0,0.004516580942612666,0.5,-1,high
MSME_17120,1.0,0.0,963086.754,0.8075085960184288,692757.3725,748300.5475,-0.08017695257368038,50,65,5,0.5135135135135135,13.75,-0.5135135135135135,0.0,51.0,0.006096746565515633,0.5,568,high
MSME_17121,1.0,0.0,1774363.9166666667,0.7931685580268254,594905.24,670453.5000000001,-0.12699209037056075,29,66,5,0.43564356435643564,15.666666666666666,0.3076923076923077,0.0,22.0,0.11080315836233387,0.5,746,high
MSME_17122,1.0,0.0,1129382.5320000001,0.798955021804939,674229.9825,722056.805,-0.07093547267456325,37,65,5,0.5363636363636364,13.25,-0.6052631578947368,0.0,28.0,0.06081006262521795,0.5,-1,high
MSME_17123,1.0,0.0,676198.26,0.8155360786546351,775930.5299999999,932985.9233333333,-0.20240909109908775,34,63,5,0.5327102803738317,12.0,-0.3448275862068966,0.0,55.0,0.004086771438464067,0.5,-1,high
MSME_17124,1.0,0.0,852869.866,0.7453679379979077,481616.365,732755.3324999999,-0.521450236642187,41,64,5,0.5333333333333333,10.0,-0.2608695652173913,0.0,42.0,0.014995576820477703,0.5,706,high
MSME_17125,1.0,0.0,753400.3,0.8229126837820662,539381.6174999999,821892.6050000002,-0.523768290082671,49,70,5,0.559322033898305,16.0,0.5,0.0,13.0,0.2725317930340126,0.5,-1,high
MSME_17126,1.0,0.0,793856.03,0.8998323376983569,564870.7600000001,762742.0349999999,-0.3502947736221994,35,62,5,0.5047619047619047,15.666666666666666,0.3076923076923077,0.0,44.0,0.012277339903068436,0.5,-1,high
MSME_17127,1.0,0.0,1732081.42,0.7868479089223375,703911.1099999999,837434.0750000001,-0.18968725326696467,43,69,5,0.5350877192982456,13.5,-0.5789473684210527,0.0,40.0,0.01831563888873418,0.5,601,high
MSME_17128,1.0,0.0,958883.285,0.7406294902465699,931340.7733333334,945815.3333333334,-0.015541636761155084,36,69,5,0.5495495495495496,13.25,-0.5277777777777778,0.0,8.0,0.44932896411722156,0.5,614,medium
MSME_17129,1.0,0.0,892139.9750000001,0.7914286590154427,711529.155,816295.14,-0.14724060744917752,36,69,5,0.6311475409836066,13.25,-0.2903225806451613,0.0,5.0,0.6065306597126334,0.5,785,low
