entity_id,name,gstin,industry_code,vintage_months,bureau_score_cibil,credit_limit_requested
MSME_18898,Om Textiles,27PPQCT8234U6ZZ,NIC_2220,26,658,1485389
MSME_18899,Prime Retail,15YAMQQ5776S3ZV,NIC_4690,55,646,1133958
MSME_18900,Om Enterprises,31STUKK1754F2Z0,NIC_4690,30,-1,1884386
MSME_18901,Om Foods,22EBFQG7578Z2Z9,NIC_2220,22,687,211571
MSME_18902,Sai Traders,27KMBOU4342A6Z9,NIC_1079,5,-1,1541501
MSME_18903,Global Industries,32XHUXE5770J8ZT,NIC_1702,2,782,1052603
MSME_18904,Green Foods,33PBHGB1579O6ZG,NIC_2220,29,-1,1995874
MSME_18905,Green Enterprises,14JMBXP6340M5Z8,NIC_1079,55,630,2973390
MSME_18906,Om Retail,13LICPG7466S4Z0,NIC_1079,22,595,2194108
MSME_18907,Skyline Logistics,29FXCYJ0733Z5ZW,NIC_4690,17,606,658069
MSME_18908,Shree Retail,36BOLMH6917D4ZS,NIC_4100,58,697,2695917
MSME_18909,Skyline Logistics,25JTYUR9304U1ZO,NIC_1079,20,-1,1804282
MSME_18910,Green Industries,32XIZCZ8514W5Z4,NIC_5229,53,634,2046010
MSME_18911,Lakshmi Industries,11PXTBJ3226Z8ZW,NIC_5229,27,729,1622624
MSME_18912,Prime Retail,34BNXUH2821L5ZZ,NIC_4711,10,760,1717202
MSME_18913,Skyline Industries,36GRMEE3049U7ZK,NIC_1311,39,-1,2247913
MSME_18914,Urban Textiles,20KLPGR3419R7ZM,NIC_1311,9,741,450681
MSME_18915,Global Textiles,28KAYBG5415E2ZE,NIC_5229,43,-1,2594414
MSME_18916,Lakshmi Traders,12BUVLU9862C1Z7,NIC_4100,56,-1,2480414
MSME_18917,Rapid Packaging,34NZVGE9815N4ZX,NIC_4711,8,-1,2765836
MSME_18918,Green Logistics,19MWYLF4816D4Z9,NIC_4690,51,558,2689901
MSME_18919,Global Packaging,28VYGDB6141S4Z2,NIC_5229,30,-1,599515
MSME_18920,Rapid Logistics,15JATQO9331I2ZM,NIC_1311,59,-1,1277559
MSME_18921,Urban Retail,20UKINR1941I3ZN,NIC_4690,38,786,132630
MSME_18922,Sai Logistics,24PSOUE2208C1Z6,NIC_4711,20,720,1015881
MSME_18923,Global Logistics,33SFRFA2934U7ZU,NIC_1311,36,709,432403
MSME_18924,Lakshmi Traders,10GCDMR6638A4ZV,NIC_1702,15,633,2668068
MSME_18925,Green Retail,23NXPHA6587N7ZK,NIC_4711,9,697,2003496
MSME_18926,Skyline Enterprises,30KXJOF9050A5ZU,NIC_5229,26,730,1546586
MSME_18927,Skyline Logistics,24FXXXJ4824B1ZE,NIC_1702,24,-1,2454296
MSME_18928,Green Traders,10WKJNA2129P4Z0,NIC_2220,37,650,910833
MSME_18929,Skyline Industries,11EKVBB4025V1ZN,NIC_4100,45,613,542445
MSME_18930,Shree Retail,15ZYOMW9901B4ZZ,NIC_4690,2,-1,1227478
MSME_18931,Lakshmi Enterprises,31DTBPJ5196X2Z3,NIC_1311,27,-1,1990880
MSME_18932,Global Textiles,23ABZAZ2015L1Z9,NIC_1079,12,719,1282624
MSME_18933,Sai Enterprises,20TMLUW3744T1Z5,NIC_4690,40,679,541483
MSME_18934,Urban Industries,23DGAOM2857I5ZU,NIC_2220,52,682,1653812
MSME_18935,Rapid Enterprises,31QFPXU6701J4ZR,NIC_5229,15,-1,1640784
MSME_18936,Om Foods,33GSCUL4356D7ZF,NIC_1702,50,-1,2808094
MSME_18937,Prime Retail,35ZDQZU0771D5ZO,NIC_4711,32,649,1614059
MSME_18938,Green Logistics,30WIMDH0671F7ZO,NIC_4690,35,799,2585998
MSME_18939,Green Industries,30NXVXQ5762B2ZQ,NIC_4100,3,-1,1071056
MSME_18940,Prime Enterprises,16GCNRL1971T5ZW,NIC_1311,30,788,2822035
MSME_18941,Om Foods,34XBHED0070Q4Z7,NIC_1079,12,630,1050493
MSME_18942,Om Foods,10QFJYH7980J6ZQ,NIC_4690,25,597,2586052
MSME_18943,Urban Industries,36FJWTL3850V3ZJ,NIC_4100,28,561,1989014
MSME_18944,Skyline Textiles,32GDGEB9474G4ZO,NIC_1311,8,598,2293504
MSME_18945,Rapid Foods,13ONLAY0611E4ZK,NIC_4100,12,-1,400062
MSME_18946,Urban Logistics,13LCOXL0053Q7Z0,NIC_5229,12,573,2015819
MSME_18947,Rapid Foods,10KEVFF9968I8Z1,NIC_1702,28,-1,865319
MSME_18948,Green Enterprises,33ZAXWL6497O7ZJ,NIC_2220,32,602,1969843
MSME_18949,Urban Packaging,36ICYFO3787R8ZB,NIC_1079,35,630,2448833
MSME_18950,Rapid Textiles,25FYUAB9024M8ZI,NIC_4690,15,640,2259297
MSME_18951,Skyline Retail,30OTQAU1375N4ZT,NIC_1079,23,702,303749
MSME_18952,Skyline Logistics,12RFEVL6479S1ZJ,NIC_4711,3,555,1138920
MSME_18953,Global Industries,12EDQIA7682L1ZP,NIC_4690,27,612,2546325
MSME_18954,Sai Retail,32XPHLL6437G1Z3,NIC_1702,11,572,1288179
MSME_18955,Global Enterprises,16BPQCK8162J3Z1,NIC_4711,1,722,540577
MSME_18956,Urban Packaging,27XFWGY9772H4Z8,NIC_2220,20,594,592500
MSME_18957,Global Enterprises,21MSHGX5536W5ZN,NIC_1079,37,-1,1937005
MSME_18958,Shree Enterprises,14FTOAE6160N2Z0,NIC_1079,4,-1,1911401
MSME_18959,Prime Packaging,32UGYFA0892H5ZV,NIC_2220,15,-1,1386295
MSME_18960,Urban Foods,36RCNJN5643A4Z4,NIC_1079,11,-1,2338724
MSME_18961,Skyline Logistics,10HZKYL2851K8ZO,NIC_4100,20,580,915454
MSME_18962,Skyline Traders,10ZHQRR2680O1Z2,NIC_2220,4,656,840989
MSME_18963,Skyline Enterprises,32AAYYD5206C1ZT,NIC_4711,28,597,1121148
MSME_18964,Global Packaging,33UPCPM6035L4ZU,NIC_4100,38,721,1307369
MSME_18965,Urban Logistics,31KUQZX2223V4ZL,NIC_1311,22,-1,2154767
MSME_18966,Urban Industries,12OQVCM4581L6ZM,NIC_1702,58,640,2803624
MSME_18967,Lakshmi Textiles,26TXLHI4519V8Z6,NIC_1311,45,-1,2829337
MSME_18968,Urban Enterprises,12IDFHZ8085G1ZE,NIC_5229,21,-1,2611041
MSME_18969,Global Traders,32JPKEM9210B7ZR,NIC_4100,43,695,1227994
MSME_18970,Skyline Packaging,32JIKQS0820B3ZY,NIC_5229,43,723,2489170
MSME_18971,Sai Logistics,17AWLHW0868H4Z8,NIC_1079,53,690,1887072
MSME_18972,Prime Packaging,28GXDBD3513X1ZB,NIC_1311,33,797,2677489
MSME_18973,Sai Industries,30GLXYD3831I7Z9,NIC_1311,28,728,2949504
MSME_18974,Global Retail,36LRLEN5820L2ZI,NIC_4690,56,-1,510327
MSME_18975,Urban Retail,12NGNMX9946B5ZA,NIC_5229,52,-1,554604
MSME_18976,Global Industries,26NMULW1279I5ZI,NIC_4690,3,582,2928154
MSME_18977,Shree Industries,17VOTUE2733M2ZX,NIC_4100,19,-1,2304273
MSME_18978,Prime Foods,35RYYGB4954S7Z4,NIC_5229,21,604,2809958
MSME_18979,Urban Foods,20SBNFJ3916P2ZP,NIC_1079,16,-1,1720919
MSME_18980,Prime Retail,16SBRML2099M4ZV,NIC_4690,18,729,2903506
MSME_18981,Lakshmi Traders,32LOGVJ8025D8ZC,NIC_4100,50,575,2001275
MSME_18982,Rapid Enterprises,13EYWEN5187V4ZC,NIC_1311,55,-1,2183757
MSME_18983,Shree Foods,15QIVZD4953G8Z3,NIC_2220,4,711,2398702
MSME_18984,Global Retail,11PKQXD5947Z7ZY,NIC_1079,15,660,1818759
MSME_18985,Sai Industries,16PIUDJ5204X2ZR,NIC_1079,9,671,556054
MSME_18986,Prime Enterprises,15AXAVU1977C5Z9,NIC_4690,32,-1,2635364
MSME_18987,Shree Industries,11LCHPT0385U2ZU,NIC_4100,11,783,2967861
MSME_18988,Urban Packaging,19CBQSX8921B1ZZ,NIC_4690,55,631,771377
MSME_18989,Global Traders,21TUMUB6425O4ZI,NIC_2220,45,719,2268488
MSME_18990,Rapid Foods,28UBVFN9774D4Z2,NIC_4711,11,714,2976921
MSME_18991,Green Foods,14NTMNC6306F2ZT,NIC_4711,2,-1,323751
MSME_18992,Rapid Retail,34TTZMN5327M3ZU,NIC_1311,39,598,2834948
MSME_18993,Om Foods,28RJGTQ3939F6ZK,NIC_5229,30,786,2540009
MSME_18994,Shree Foods,34DSGXE5192D6Z1,NIC_2220,41,738,1116149
MSME_18995,Skyline Retail,36JGXGA1181T5Z7,NIC_1079,45,-1,1196292
MSME_18996,Shree Traders,18SLORP9689S8Z3,NIC_2220,30,627,830787
MSME_18997,Global Foods,20ZVKMR8179Y1Z5,NIC_1079,56,724,2042650
MSME_18998,Rapid Logistics,14JULQL9616C6ZK,NIC_4100,19,775,518315
MSME_18999,Rapid Logistics,32TLDJZ8864E7ZE,NIC_4711,36,-1,2078279
MSME_19000,Sai Foods,31EZLFF6977U8ZJ,NIC_4690,6,563,1651683
MSME_19001,Lakshmi Foods,19KQFQZ2931P6Z6,NIC_5229,51,603,2217309
MSME_19002,Prime Foods,15OQAND7514N1ZR,NIC_1702,35,762,1099824
MSME_19003,Skyline Enterprises,14FRVAC8976I7Z3,NIC_1311,12,-1,2106799
MSME_19004,Rapid Retail,24HPSIU5522L1Z9,NIC_1079,59,-1,1816232
MSME_19005,Lakshmi Retail,15EZTLU8017N2ZP,NIC_1702,25,674,2424687
MSME_19006,Skyline Retail,35YFSGC4034O2ZC,NIC_4690,19,616,741724
MSME_19007,Green Industries,11JJYNP6183S7ZZ,NIC_1079,59,-1,1969752
MSME_19008,Prime Enterprises,27DUKBX4870S5ZE,NIC_4711,51,572,2507905
MSME_19009,Urban Textiles,26KMPPP2609V1Z7,NIC_5229,12,-1,1975537
MSME_19010,Om Packaging,17ESJAK5049B5ZM,NIC_4100,52,668,474492
MSME_19011,Skyline Enterprises,12YIGBM6742T3ZA,NIC_2220,7,-1,1229131
MSME_19012,Om Foods,10RIFVT4806U3ZZ,NIC_1702,7,-1,1570393
MSME_19013,Rapid Foods,34PAJAM8572N4Z2,NIC_4690,25,-1,1588311
MSME_19014,Green Logistics,27OXEXX0861K3ZD,NIC_4711,14,-1,822648
MSME_19015,Om Enterprises,26WPWRV9862H4Z3,NIC_4690,40,630,119795
MSME_19016,Global Industries,14HZEWG7842D7ZM,NIC_2220,56,726,713689
MSME_19017,Shree Enterprises,18YHQAM0643X1Z6,NIC_4711,19,606,2038318
MSME_19018,Prime Foods,34MYHIN1356V1Z7,NIC_4711,9,664,2015970
MSME_19019,Skyline Enterprises,13ZJXLP7206N8Z3,NIC_1311,15,-1,984133
MSME_19020,Skyline Traders,26GGBNX0376Z2Z7,NIC_2220,33,-1,1499762
MSME_19021,Sai Textiles,21IHBXM9007B8ZQ,NIC_1311,54,-1,244951
MSME_19022,Shree Retail,17QAFVU3121Q6ZX,NIC_5229,20,-1,2760619
MSME_19023,Urban Traders,13YZGKA8032O5ZF,NIC_1311,16,674,250261
MSME_19024,Rapid Traders,28ZNNKJ3524K2Z4,NIC_1079,8,614,551122
MSME_19025,Global Retail,16KCNMD7126T5ZD,NIC_4711,17,797,1396394
MSME_19026,Rapid Packaging,13GAYYR7325V4Z7,NIC_1702,57,-1,1691847
MSME_19027,Skyline Retail,34IEFIS7773W5ZQ,NIC_1702,18,581,1252930
MSME_19028,Om Logistics,10JWIVF0908P1Z1,NIC_1702,8,-1,193292
MSME_19029,Lakshmi Foods,17NPRPA5992R5ZS,NIC_2220,43,655,2565172
MSME_19030,Om Retail,13MYANG7172I6ZW,NIC_1079,50,-1,1783946
MSME_19031,Om Enterprises,28YIWZN4234L5Z6,NIC_2220,6,-1,257685
MSME_19032,Urban Industries,29MTXWT2113J7ZF,NIC_1079,21,731,2384981
MSME_19033,Om Industries,22TUQJN2690N3ZL,NIC_1079,11,-1,157194
MSME_19034,Lakshmi Enterprises,10BTUIS1671P2ZN,NIC_4711,29,651,1939353
MSME_19035,Urban Logistics,21EVRUP4281P7ZH,NIC_1702,26,741,1737339
MSME_19036,Sai Foods,36GTCIZ0306C5ZU,NIC_1702,50,-1,2158329
MSME_19037,Urban Industries,23VIFPZ7941G6ZF,NIC_1311,54,659,2874555
MSME_19038,Sai Enterprises,24DUKRA6652S4ZH,NIC_5229,3,551,134095
MSME_19039,Skyline Traders,22RERPF7749T2ZO,NIC_1311,39,-1,1416430
MSME_19040,Sai Retail,29PKTSP3477K3ZK,NIC_1702,12,725,2898830
MSME_19041,Prime Enterprises,10LYFZA8369F6Z2,NIC_1702,25,-1,2970306
MSME_19042,Green Enterprises,33IJLWR7091S4ZJ,NIC_4100,57,734,2905265
MSME_19043,Sai Foods,23XNDZM8749O2ZX,NIC_1079,50,582,1913493
MSME_19044,Urban Industries,31FRAVP7821T1ZD,NIC_1702,59,564,969780
MSME_19045,Urban Textiles,21PSOHN5889N1Z1,NIC_1702,23,-1,1219245
MSME_19046,Om Retail,34QNMQA2280H2ZQ,NIC_5229,52,-1,2884571
MSME_19047,Skyline Industries,22SUYIM7228Z2ZS,NIC_4690,20,-1,2206696
MSME_19048,Rapid Packaging,29HDWTK4865F6ZD,NIC_4100,42,762,524805
MSME_19049,Om Retail,23JEDAY5342B1ZW,NIC_5229,16,692,2864647
MSME_19050,Skyline Enterprises,17CPLSU7856E5ZO,NIC_4690,40,767,883146
MSME_19051,Om Retail,17BFCEZ7782I6ZZ,NIC_1311,2,-1,781360
MSME_19052,Om Traders,17DJAXO6068E2Z9,NIC_4690,33,743,2108854
MSME_19053,Om Packaging,27ARLOW8257Q8ZC,NIC_4690,25,766,1319278
MSME_19054,Urban Logistics,18UFBJS4085S6ZE,NIC_1702,47,658,344757
MSME_19055,Om Industries,29BQUBW9426N1Z1,NIC_2220,2,761,125267
MSME_19056,Urban Logistics,18PLZCV0341M8ZV,NIC_4100,50,566,830352
MSME_19057,Om Traders,11ITWLU3006P3Z0,NIC_4711,15,606,218207
MSME_19058,Global Retail,23XKQBG8624A4ZE,NIC_1311,25,-1,1137505
MSME_19059,Green Logistics,35JFMIX6801G3ZY,NIC_1311,12,-1,2492142
MSME_19060,Green Enterprises,27EHTRL2857D4ZU,NIC_1311,45,-1,1639290
MSME_19061,Urban Industries,18GGUPG5576N8ZO,NIC_1079,34,621,1460354
MSME_19062,Sai Packaging,19ULYBZ2808S2ZY,NIC_4690,18,795,1039641
MSME_19063,Sai Logistics,22PAIXL9091U3Z8,NIC_5229,10,-1,2241866
MSME_19064,Sai Packaging,34PMSSV6032L4ZO,NIC_1702,27,-1,1491013
MSME_19065,Sai Foods,13CRDQG5358C3Z8,NIC_2220,23,732,1356051
MSME_19066,Prime Traders,21FAJJM6549Z3Z9,NIC_1702,21,-1,1637620
MSME_19067,Sai Textiles,31QAZMF3195O2ZP,NIC_4690,12,-1,1943276
MSME_19068,Green Foods,25KQMXZ1266U8ZG,NIC_1702,18,705,1257635
MSME_19069,Rapid Packaging,25CVJJO4239K1ZD,NIC_4711,3,687,2167145
MSME_19070,Urban Industries,13YIACC3969N3ZD,NIC_4711,3,754,2017474
MSME_19071,Urban Retail,29JIQNS1275S5Z6,NIC_4711,6,-1,2882405
MSME_19072,Skyline Retail,35ASBZW1266O4ZR,NIC_1702,35,-1,2261085
MSME_19073,Om Foods,34EYFMM4283X4ZD,NIC_2220,22,777,2840852
MSME_19074,Lakshmi Traders,15LZKQE6483E6ZP,NIC_1311,7,-1,2743247
MSME_19075,Global Textiles,18LWBHE8003O1Z1,NIC_1311,16,551,1643519
MSME_19076,Green Retail,26AWHCT3677S1Z1,NIC_5229,21,567,888097
MSME_19077,Urban Textiles,30LTLXW9149A2ZP,NIC_1079,29,797,1501030
MSME_19078,Prime Textiles,22HMCPV3938E6Z1,NIC_1311,57,-1,1398040
MSME_19079,Shree Packaging,23UYSMS1545W3ZI,NIC_1311,54,738,430291
MSME_19080,Prime Traders,33ODXDF6510K2Z7,NIC_4690,29,567,760109
MSME_19081,Global Foods,29YEKNI6303E1Z8,NIC_1702,9,626,2207529
MSME_19082,Global Enterprises,13OHALF9956C3Z2,NIC_1702,15,571,1115165
MSME_19083,Urban Foods,18GDCOE7486M3Z0,NIC_5229,58,739,1055798
MSME_19084,Skyline Industries,36GDOKC7299Z5Z0,NIC_2220,56,630,594358
MSME_19085,Prime Foods,27SQVMV4725Q8ZR,NIC_1702,26,779,1693408
MSME_19086,Prime Retail,30KOOWM5766T2Z9,NIC_2220,59,662,1770948
MSME_19087,Sai Foods,23UXEZM4077U6ZT,NIC_5229,43,608,2614097
MSME_19088,Shree Traders,31XZWRI4647F4Z7,NIC_1079,8,-1,231863
MSME_19089,Prime Packaging,28XOZWH5056Z4ZH,NIC_4100,29,630,1460779
MSME_19090,Urban Enterprises,24WONLP5968B2Z3,NIC_4100,39,730,748410
MSME_19091,Global Retail,22QOAIR5553N2ZT,NIC_4711,6,-1,454764
MSME_19092,Skyline Retail,15FNUMG0799I4ZL,NIC_4100,54,-1,1544989
MSME_19093,Global Packaging,16OCKOU4780W2ZS,NIC_1079,25,782,2771668
MSME_19094,Sai Retail,32IGFHX8930N1Z1,NIC_2220,36,586,570827
MSME_19095,Global Textiles,18UUMBP5614Z6ZK,NIC_4100,49,658,746390
MSME_19096,Shree Retail,33HHSHC8009G4ZK,NIC_4100,11,737,993711
MSME_19097,Lakshmi Textiles,14IZOTO7306A2Z1,NIC_2220,50,-1,2513948
MSME_19098,Green Enterprises,24TOIHT9511C3Z1,NIC_4690,8,-1,1196463
MSME_19099,Lakshmi Retail,35IYBDG2414M4ZF,NIC_1702,59,667,524322
MSME_19100,Lakshmi Logistics,29BPMRK3334L1ZC,NIC_5229,46,753,159916
MSME_19101,Sai Industries,21ODDZP8228O2ZM,NIC_4100,27,583,124985
MSME_19102,Om Enterprises,33IOGDR6442Z2Z8,NIC_2220,45,755,2655917
MSME_19103,Skyline Retail,27ZRUCO7484P6ZM,NIC_1079,40,784,389145
MSME_19104,Prime Industries,12VGHYK4902K6Z4,NIC_1702,35,600,1520002
MSME_19105,Rapid Enterprises,32AXRMM0771C2ZS,NIC_4100,16,-1,1261571
MSME_19106,Rapid Logistics,16PNLLA3017V8ZN,NIC_1702,39,586,477272
MSME_19107,Shree Logistics,11GZOUZ0808V6ZB,NIC_4100,20,627,1103616
MSME_19108,Sai Retail,17FAQPR2259G7Z0,NIC_4690,51,629,220694
MSME_19109,Rapid Logistics,20LZUHJ0631O4Z1,NIC_4690,25,-1,811698
MSME_19110,Rapid Logistics,16SWSIV9203H7ZG,NIC_1311,31,683,234149
MSME_19111,Om Retail,28BCGQL4227E6ZR,NIC_5229,9,611,1176583
MSME_19112,Om Logistics,35JUOPC3439V3Z8,NIC_4690,27,-1,628731
MSME_19113,Global Enterprises,20ZIIJB4142Q4ZL,NIC_4690,14,691,393004
MSME_19114,Prime Traders,16CZVXQ7422R3ZR,NIC_4711,59,665,2250031
MSME_19115,Urban Textiles,35GVQIQ6996D8ZV,NIC_4100,5,615,1289668
MSME_19116,Skyline Textiles,20QPFFE4774L5Z8,NIC_1702,21,-1,2405483
MSME_19117,Shree Textiles,15FXTLH8059F4ZN,NIC_4690,23,-1,1670833
MSME_19118,Green Enterprises,14QIAIM7610R6Z6,NIC_1079,32,697,1985067
MSME_19119,Rapid Industries,22QHTNC8893M2Z1,NIC_5229,58,553,713004
MSME_19120,Om Retail,30VRQVM2372V8ZM,NIC_4690,31,628,2238283
MSME_19121,Global Retail,13JTUAS0644G4ZL,NIC_4711,27,563,2418642
MSME_19122,Rapid Traders,31SRMVR2464Y6ZA,NIC_1702,39,570,2774291
MSME_19123,Om Textiles,13SJVAF5107Z5ZF,NIC_2220,19,752,566073
MSME_19124,Global Enterprises,21TVEBG7115V7Z4,NIC_2220,8,-1,821302
MSME_19125,Green Enterprises,22ALNCY9964J3ZR,NIC_4100,13,652,1102040
MSME_19126,Lakshmi Traders,31CZIUY7965U1Z3,NIC_4100,56,754,2637029
MSME_19127,Sai Industries,20UYKPA5370E1ZH,NIC_4711,52,-1,2012477
MSME_19128,Skyline Industries,14NEEJS1063S3ZA,NIC_4100,4,728,2946167
MSME_19129,Shree Foods,10KISZL9266T6ZT,NIC_4711,29,-1,2489868
MSME_19130,Urban Traders,22NIFUY6408S4ZQ,NIC_4100,21,-1,2676089
MSME_19131,Sai Foods,24EJSZV8378O5Z6,NIC_1311,2,-1,388682
MSME_19132,Prime Traders,35YPBOK2689Z5ZL,NIC_5229,48,574,2541970
MSME_19133,Sai Textiles,25UKICV2035E7ZI,NIC_4100,59,692,2940143
MSME_19134,Rapid Enterprises,34OQDRW4606S8ZB,NIC_2220,41,614,2463743
MSME_19135,Global Industries,35BIZTQ5100R4ZE,NIC_1079,45,-1,226421
MSME_19136,Om Textiles,19QCJDZ3739U5Z8,NIC_4690,6,-1,2074890
MSME_19137,Sai Traders,34KTZSI7079B3ZD,NIC_1079,43,774,438122
MSME_19138,Lakshmi Textiles,33GMKJV5322J8ZO,NIC_2220,49,794,1430945
MSME_19139,Prime Textiles,27BDKKJ8117J4Z5,NIC_2220,57,-1,1204718
MSME_19140,Rapid Retail,15RXFBA0415S4ZL,NIC_4100,58,551,373728
MSME_19141,Urban Foods,25CCFVM6797V3Z4,NIC_4711,9,582,2124995
MSME_19142,Lakshmi Enterprises,33KXZVK8963Y4ZU,NIC_4690,21,618,2952701
MSME_19143,Urban Enterprises,28LMIWE5883A1ZX,NIC_1079,38,628,548353
MSME_19144,Sai Traders,27GCBLI8686M4ZO,NIC_5229,53,717,454703
MSME_19145,Global Industries,16CCSGU7265T1ZK,NIC_4711,48,-1,400488
MSME_19146,Green Foods,32RFBJL1230J7ZQ,NIC_1702,54,659,619595
MSME_19147,Om Retail,17BHMLT3265Y2ZU,NIC_1311,36,598,1862321
MSME_19148,Skyline Industries,10NLNGK6214Z6ZW,NIC_4690,37,-1,923346
MSME_19149,Green Industries,24MIHIK4522U8Z9,NIC_1079,22,599,108630
MSME_19150,Green Industries,36EHAQM7498P2ZK,NIC_1702,29,558,2556014
MSME_19151,Rapid Enterprises,10JOCRA4207U6ZM,NIC_4690,39,-1,2532027
MSME_19152,Prime Industries,11PUMVH5765H8Z2,NIC_4711,45,553,1420387
MSME_19153,Om Logistics,23XVBTC2313G2ZH,NIC_5229,20,690,1002954
MSME_19154,Sai Enterprises,17SLVKM3764O7Z8,NIC_5229,4,-1,1463230
MSME_19155,Green Textiles,27OGXWE9949H5ZE,NIC_4100,28,796,2388082
MSME_19156,Green Packaging,31XVEME9535R5ZX,NIC_1702,43,559,1722100
MSME_19157,Om Packaging,21OSGPH9007W7ZZ,NIC_5229,27,735,251645
MSME_19158,Sai Packaging,28OSHRT6137S5ZD,NIC_4100,18,600,239953
MSME_19159,Urban Textiles,23YDCNM1436R6ZH,NIC_5229,51,-1,1122654
MSME_19160,Urban Logistics,28VNXSV4379L1ZR,NIC_4711,14,784,1840584
MSME_19161,Shree Foods,15OUTXD9348D4Z4,NIC_4711,7,778,2559532
MSME_19162,Global Textiles,23CNJMC1114D3ZJ,NIC_4690,30,-1,2886407
MSME_19163,Global Packaging,15JKVAM4802P2ZB,NIC_1311,24,680,1676051
MSME_19164,Green Packaging,12JZSUC0220Q7ZK,NIC_5229,12,685,1995997
MSME_19165,Prime Foods,14GQFQW3023N7ZV,NIC_4100,19,-1,808984
MSME_19166,Skyline Logistics,22JIQMM9694O1ZX,NIC_1311,18,559,349505
MSME_19167,Shree Enterprises,12KEUMT9230J6Z4,NIC_1702,24,788,118630
MSME_19168,Lakshmi Traders,24VFBHA9281W3ZR,NIC_4690,16,-1,2121156
MSME_19169,Lakshmi Packaging,27MTQJN5889C4Z8,NIC_1079,11,-1,1972115
MSME_19170,Sai Industries,21DDOMB0119Y8ZN,NIC_4100,22,570,714709
MSME_19171,Lakshmi Textiles,31GWCIJ1187P5ZD,NIC_4690,36,797,1554377
MSME_19172,Green Industries,21CAXEZ2881R1ZR,NIC_2220,12,622,1752070
MSME_19173,Lakshmi Packaging,11ZKCZZ4955K2ZF,NIC_1702,39,675,1583992
MSME_19174,Shree Foods,10FVTDO6114S7Z3,NIC_1079,48,617,1551204
MSME_19175,Urban Retail,29HWIQH2938C7Z8,NIC_4690,33,-1,1625421
MSME_19176,Global Packaging,22HQCVP3841S2ZQ,NIC_2220,6,-1,309054
MSME_19177,Urban Logistics,32HKXHT8398I1Z0,NIC_1702,29,654,1611274
MSME_19178,Rapid Foods,30WDFOD7434R8ZL,NIC_2220,48,-1,2288408
MSME_19179,Green Foods,34TYGAE6783G4Z2,NIC_4100,22,-1,888864
MSME_19180,Rapid Logistics,15HQYNE6623A7ZF,NIC_5229,24,692,2832274
MSME_19181,Rapid Foods,11VMZUC2735W4ZO,NIC_5229,27,-1,644113
MSME_19182,Global Retail,18FHPTR3798E6ZT,NIC_1702,10,600,708460
MSME_19183,Skyline Industries,28YTRJW1816R5ZK,NIC_1702,35,697,1828642
MSME_19184,Global Retail,14XCWFW7633S3ZC,NIC_5229,27,-1,2310189
MSME_19185,Global Logistics,13NODYP3234M2Z5,NIC_1702,12,-1,1443996
MSME_19186,Lakshmi Textiles,22JXYYM8366J8ZR,NIC_4690,58,653,1005148
MSME_19187,Om Logistics,30RWOXD4078V8Z5,NIC_4711,17,-1,2222399
MSME_19188,Om Logistics,17OSVKF1486N7ZK,NIC_1079,42,-1,1258601
MSME_19189,Lakshmi Traders,21OOFOO6497A6ZJ,NIC_2220,56,738,2555679
MSME_19190,Sai Logistics,15VBELT9384K6ZB,NIC_1702,23,-1,1214903
MSME_19191,Shree Logistics,27HMHGP4644F2ZB,NIC_1311,8,-1,1119634
MSME_19192,Shree Traders,19WRJHU6290X1ZS,NIC_4711,57,-1,2908607
MSME_19193,Green Textiles,25HFXQW2226Y1ZO,NIC_4711,24,673,746790
MSME_19194,Om Enterprises,17TOOYR0167D5ZQ,NIC_1079,39,644,2226676
MSME_19195,Urban Traders,27PHJKP9857C7ZQ,NIC_4711,44,-1,1676132
MSME_19196,Prime Textiles,23TCNBT1671L8Z2,NIC_1311,32,-1,2461320
MSME_19197,Urban Retail,36UCNVK7793F2ZD,NIC_4100,50,662,595848
MSME_19198,Urban Industries,13ODLOX7870O4ZH,NIC_4100,55,-1,2559139
MSME_19199,Lakshmi Traders,14WSQDV7131T5ZI,NIC_1079,54,-1,1342512
MSME_19200,Skyline Foods,32BOFGE0887W7ZE,NIC_1311,49,-1,434844
MSME_19201,Shree Retail,26HSDKR7050K1Z9,NIC_2220,35,-1,2595430
MSME_19202,Om Retail,23FRRRP1798J2ZB,NIC_2220,39,633,510912
MSME_19203,Green Packaging,15YHGZA2500J6ZJ,NIC_4690,9,690,1353005
MSME_19204,Prime Logistics,19VEAEU9833S8Z7,NIC_4711,23,-1,1886876
MSME_19205,Lakshmi Enterprises,17BSHJU4851C8Z5,NIC_4100,48,776,2394842
MSME_19206,Prime Retail,34XMDZW3414O1ZK,NIC_4100,6,590,902473
MSME_19207,Sai Foods,12KKBMB2870M5ZQ,NIC_1079,42,-1,811468
MSME_19208,Skyline Textiles,23TRNXC0046X7ZG,NIC_4711,52,688,1465832
MSME_19209,Om Traders,33JKOIP9702S5ZQ,NIC_2220,24,-1,2062307
MSME_19210,Om Foods,11WRCES7895K6ZJ,NIC_1079,53,747,590313
MSME_19211,Green Foods,14MAUSW4487X1ZA,NIC_4711,8,691,2216024
MSME_19212,Rapid Retail,24RROIP2807X8ZA,NIC_5229,43,647,1100032
MSME_19213,Rapid Foods,10GISMW2140E3Z0,NIC_4100,36,756,878239
MSME_19214,Shree Enterprises,10NOZLB3621V2Z0,NIC_5229,1,-1,2855979
